,laptop_ID,Company,Product,TypeName,Cpu,Ram,Gpu,OpSys,Weight,Price_euros,Touchscreen,IPS,PPI,Cpu_brand,HDD,SSD,Gpu_brand,log_price
802,811,Dell,XPS 13,Ultrabook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,1.29,1499.0,0,0,165.6321180513006,Intel Core i5,0,256,Intel,7.312553498102598
803,812,Dell,XPS 15,Notebook,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,Windows 10,2.06,1749.0,1,0,282.42399616439724,Intel Core i5,0,256,Nvidia,7.466799475018602
804,813,Dell,Latitude 3180,Netbook,Intel Pentium Quad Core N4200 1.1GHz,4,Intel HD Graphics 505,Windows 10,1.63,744.0,0,0,135.0942111925629,Other Intel Processor,0,128,Intel,6.612041034833092
805,814,HP,EliteBook 820,Netbook,Intel Core i5 7300U 2.6GHz,8,Intel HD Graphics 620,Windows 10,1.26,1389.0,0,0,125.36742798669837,Intel Core i5,0,256,Intel,7.236339342754344
806,815,Toshiba,Satellite Pro,Notebook,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,Windows 10,2.1,780.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,6.659293919683638
807,816,HP,15-ba043na (A12-9700P/8GB/2TB/W10),Notebook,AMD A12-Series 9700P 2.5GHz,8,AMD Radeon R7 Graphics,Windows 10,2.04,629.0,0,0,100.45466986113651,AMD Processor,2000,0,AMD,6.444131256700441
808,817,Dell,Inspiron 7567,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,1679.0,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,7.425953657077541
809,818,Lenovo,IdeaPad 310-15IKB,Notebook,Intel Core i5 7200U 2.5GHz,4,Nvidia GeForce 920M,Windows 10,2.4,609.0,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,6.411818267709897
810,819,HP,Omen 17-an012dx,Gaming,Intel Core i7 7700HQ 2.8GHz,12,AMD Radeon RX 580,Windows 10,3.74,1749.0,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,7.466799475018602
811,820,MSI,GE72MVR 7RG,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,Windows 10,2.9,2415.0,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,7.789454566086673
812,821,Samsung,Notebook 9,Ultrabook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,0.81,1499.0,0,0,165.6321180513006,Intel Core i5,0,256,Intel,7.312553498102598
813,822,Dell,Vostro 5568,Notebook,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce GT 940MX,Windows 10,1.98,961.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,6.8679744089702925
814,823,Dell,Vostro 3568,Notebook,Intel Core i5 7200U 2.5GHz,8,AMD Radeon R5 M420,Windows 10,2.18,789.81,0,0,141.21199808219862,Intel Core i5,0,256,AMD,6.671792410205668
815,824,Lenovo,Thinkpad T470s,Ultrabook,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,Windows 10,1.32,1859.0,0,0,157.3505121487356,Intel Core i7,0,256,Intel,7.527793987721444
816,825,Razer,Blade Stealth,Ultrabook,Intel Core i7 7500U 2.5GHz,16,Intel HD Graphics 620,Windows 10,1.29,1799.0,1,1,352.4651472131677,Intel Core i7,0,512,Intel,7.4949862339505335
817,826,HP,Chromebook 11,Netbook,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,Chrome OS,1.23,385.0,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,5.953243334287785
818,827,Dell,Alienware 17,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,Windows 10,4.36,2505.02,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,7.826051997519029
819,828,Dell,Latitude 3480,Notebook,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,Windows 10,1.76,755.0,0,0,111.93520355955211,Intel Core i5,500,0,Intel,6.626717749249025
820,829,Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,Windows 10,2.1,489.9,0,0,100.45466986113651,Intel Core i3,500,0,Intel,6.194201288644529
821,830,Toshiba,Tecra X40-D-10Z,Ultrabook,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,Windows 10,1.25,1090.0,0,0,111.93520355955211,Intel Core i5,0,128,Intel,6.993932975223189
822,831,Lenovo,Thinkpad X1,Ultrabook,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,Windows 10,1.13,2499.0,0,1,157.3505121487356,Intel Core i7,0,512,Intel,7.823645930834952
823,832,MSI,GL62M 7RD,Gaming,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,Windows 10,2.4,1199.0,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,7.089243155027514
824,833,Lenovo,ThinkPad X1,Ultrabook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,1.13,1875.0,0,1,157.3505121487356,Intel Core i5,0,0,Intel,7.536363938404511
825,834,Toshiba,Satellite Pro,Notebook,Intel Pentium Dual Core 4405U 2.1GHz,4,Intel HD Graphics 510,Windows 10,1.75,499.0,0,0,111.93520355955211,Other Intel Processor,0,128,Intel,6.212606095751519
826,835,Asus,ZenBook Flip,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,1.1,1358.0,1,0,165.6321180513006,Intel Core i5,0,256,Intel,7.213768308118642
827,836,Dell,Latitude 3480,Notebook,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,Windows 10,1.76,585.0,0,0,111.93520355955211,Intel Core i3,500,0,Intel,6.371611847231857
828,837,Acer,Chromebook 11,Netbook,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,Chrome OS,1.35,355.0,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,5.872117789475416
829,838,Acer,Swift 3,Notebook,Intel Core i3 7100U 2.4GHz,8,Intel HD Graphics 620,Windows 10,1.5,619.0,0,1,157.3505121487356,Intel Core i3,0,128,Intel,6.428105272684596
830,839,Razer,Blade Pro,Gaming,Intel Core i7 7820HK 2.9GHz,32,Nvidia GeForce GTX 1080,Windows 10,3.49,5499.0,1,0,254.67134914246222,Intel Core i7,0,512,Nvidia,8.612321536507814
831,840,Lenovo,Thinkpad X1,Ultrabook,Intel Core i7 6600U 2.6GHz,16,Intel HD Graphics 520,Windows 10,1.1,2099.0,0,1,209.8006828649808,Intel Core i7,0,512,Intel,7.649216319820633
832,841,Asus,VivoBook Max,Notebook,Intel Core i5 7200U 2.5GHz,4,Nvidia GeForce 920,Linux,2.1,519.0,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,6.251903883165888
833,842,Lenovo,Thinkpad T460,Notebook,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,Windows 10,1.7,1186.0,0,0,157.3505121487356,Intel Core i5,0,256,Intel,7.078341579557671
834,843,Lenovo,ThinkPad T470s,Notebook,Intel Core i5 7300U 2.6GHz,8,Intel HD Graphics 620,Windows 10,1.32,1650.0,0,1,157.3505121487356,Intel Core i5,0,256,Intel,7.408530566894626
835,844,Dell,Alienware 15,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,Windows 10,3.21,2774.63,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,7.928272683957522
836,845,Asus,Rog GL702VS-BA023T,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,Windows 10,2.9,2419.0,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,7.791109510610028
837,846,Toshiba,Satellite Pro,Notebook,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,Windows 10,2.0,669.0,0,0,100.45466986113651,Intel Core i3,500,0,Intel,6.505784060128229
838,847,Lenovo,N42-20 Chromebook,Notebook,Intel Celeron Quad Core N3160 1.6GHz,4,Intel HD Graphics 400,Chrome OS,1.5,325.0,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,5.783825182329737
839,848,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,2.3,590.0,0,0,141.21199808219862,Intel Core i5,128,0,Intel,6.380122536899765
840,849,Asus,Rog GL702VM-GC017T,Gaming,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 1060,Windows 10,2.73,1799.0,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,7.4949862339505335
841,851,Dell,Alienware 17,Gaming,Intel Core i7 7700HQ 2.8GHz,32,Nvidia GeForce GTX 1070,Windows 10,4.42,3072.89,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,8.030373765850365
842,852,HP,ProBook 470,Notebook,Intel Core i5 7200U 2.5GHz,8,Nvidia GeForce 930MX,Windows 10,2.63,910.0,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,6.813444599510896
843,853,Dell,Vostro 3568,Notebook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,2.18,713.99,0,0,100.45466986113651,Intel Core i5,0,128,Intel,6.570868956639264
844,854,HP,EliteBook 840,Ultrabook,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,Windows 7,1.54,1870.0,0,0,157.3505121487356,Intel Core i7,0,512,Intel,7.533693709848633
845,855,Dell,Vostro 3568,Notebook,Intel Core i7 7500U 2.7GHz,4,AMD Radeon R5 M420,Windows 10,2.18,739.0,0,0,141.21199808219862,Intel Core i7,0,256,AMD,6.6052979209482015
846,856,HP,Chromebook X360,2 in 1 Convertible,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,Chrome OS,1.4,615.0,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,6.421622267806518
847,857,Asus,ZenBook UX310UQ-GL026T,Ultrabook,Intel Core i5 6200U 2.3GHz,8,Nvidia GeForce 940M,Windows 10,1.45,1026.0,0,1,165.6321180513006,Intel Core i5,0,512,Nvidia,6.933423025730715
848,858,HP,EliteBook x360,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,1.28,2277.0,1,0,165.6321180513006,Intel Core i5,0,256,Intel,7.7306140660637395
849,859,HP,EliteBook 840,Ultrabook,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,Windows 10,1.54,1468.0,0,0,157.3505121487356,Intel Core i7,0,512,Intel,7.291656209174461
850,860,HP,250 G6,Notebook,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,No OS,1.86,299.0,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,5.700443573390687
851,862,Asus,Rog GL502VM-DS74,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,Windows 10,2.1,1899.0,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,7.549082710812286
852,863,Dell,Inspiron 5767,Notebook,Intel Core i7 7500U 2.7GHz,8,AMD Radeon R7 M445,Linux,2.83,865.0,0,0,127.33567457123111,Intel Core i7,1000,0,AMD,6.762729506931879
853,864,Lenovo,ThinkPad T470p,Ultrabook,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GT 940MX,Windows 10,1.96,1903.0,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,7.551186867296149
854,865,Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce GTX 930MX,Windows 10,2.3,787.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,6.668228248417403
855,866,Dell,Latitude 5580,Notebook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,1.9,945.0,0,0,141.21199808219862,Intel Core i5,0,128,Intel,6.851184927493743
856,867,Asus,X541NA (N4200/4GB/1TB/W10),Notebook,Intel Pentium Quad Core N4200 1.1GHz,4,Intel HD Graphics 505,Windows 10,2,449.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,6.1070228877422545
857,868,HP,EliteBook x360,2 in 1 Convertible,Intel Core i7 7600U 2.8GHz,8,Intel HD Graphics 620,Windows 10,1.28,2559.0,1,0,165.6321180513006,Intel Core i7,0,256,Intel,7.847371836159788
858,869,Dell,Inspiron 5368,Notebook,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,Windows 10,1.62,649.0,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,6.47543271670409
859,870,Lenovo,IdeaPad 110-15ISK,Notebook,Intel Core i3 6006U 2.0GHz,4,Intel HD Graphics 520,No OS,2.2,469.0,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,6.150602768446279
860,871,Lenovo,ThinkPad E570,Notebook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,2.3,850.66,0,1,141.21199808219862,Intel Core i5,1000,0,Intel,6.746012518775266
861,872,HP,EliteBook 850,Notebook,Intel Core i5 7300U 2.6GHz,8,AMD Radeon R7 M465,Windows 10,1.84,1349.0,0,0,141.21199808219862,Intel Core i5,0,256,AMD,7.207118856207756
862,873,Toshiba,Portege X30-D-10X,Notebook,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,Windows 10,1.05,1285.0,0,0,165.6321180513006,Intel Core i5,0,128,Intel,7.158513997329321
863,874,Lenovo,Legion Y520-15IKBN,Gaming,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,No OS,2.5,1017.0,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,6.92461239604856
864,875,Dell,XPS 13,Ultrabook,Intel Core i7 7660U 2.5GHz,16,Intel Iris Plus Graphics 640,Windows 10,1.29,2240.0,1,0,276.053530085501,Intel Core i7,0,512,Intel,7.7142311448490855
865,876,HP,Probook 450,Notebook,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,Windows 10,2.07,910.0,0,0,141.21199808219862,Intel Core i5,500,0,Intel,6.813444599510896
866,877,Toshiba,Portégé Z30-C-188,Ultrabook,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,Windows 10,1.2,1095.0,0,0,117.82653006268643,Intel Core i5,0,256,Intel,6.9985096422506015
867,878,Lenovo,ThinkPad Yoga,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,Windows 10,1.37,1950.0,1,1,165.6321180513006,Intel Core i7,0,256,Intel,7.575584651557793
868,879,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,1.56,902.0,0,1,157.3505121487356,Intel Core i5,0,256,Intel,6.804614520062624
869,880,Dell,Precision 3520,Workstation,Intel Core i7 7700HQ 2.8GHz,8,Nvidia Quadro M620,Windows 10,2.23,1778.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,7.48324441607385
870,881,Lenovo,ThinkPad L570,Notebook,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,Windows 10,2.38,1055.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,6.961296045910167
871,882,Lenovo,IdeaPad 110-15ISK,Notebook,Intel Core i3 6006U 2GHz,4,AMD Radeon R5 M430,No OS,2.2,479.0,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,6.171700597410915
872,883,Toshiba,Tecra A50-D-11D,Notebook,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,Windows 10,2.0,1388.0,0,1,141.21199808219862,Intel Core i7,0,256,Intel,7.23561914106675
873,884,Lenovo,Thinkpad 13,Notebook,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,Windows 10,1.44,735.0,0,1,165.6321180513006,Intel Core i3,0,180,Intel,6.5998704992128365
874,885,Samsung,Notebook 9,Ultrabook,Intel Core i7 7500U 2.7GHz,16,Nvidia GeForce 940MX,Windows 10,1.23,1849.0,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,7.522400231387125
875,886,Dell,Latitude 7280,Ultrabook,Intel Core i7 7600U 2.8GHz,8,Intel HD Graphics 620,Windows 10,1.6,1690.0,0,0,176.23257360658386,Intel Core i7,0,256,Intel,7.432483807917119
876,887,Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,Intel Pentium Quad Core N4200 1.1GHz,4,Intel HD Graphics 505,Linux,2,398.99,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,5.988936353919148
877,888,Xiaomi,Mi Notebook,Ultrabook,Intel Core i5 6200U 2.3GHz,8,Nvidia GeForce 940MX,Windows 10,1.28,935.0,0,1,165.6321180513006,Intel Core i5,0,256,Nvidia,6.840546529288687
878,889,Dell,Vostro 5568,Notebook,Intel Core i5 7200U 2.5GHz,4,Nvidia GeForce 940MX,Windows 10,2.18,912.5,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,6.816188085456647
879,890,HP,ProBook 450,Notebook,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,Windows 10,2.04,839.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel,6.732210706467206
880,891,HP,EliteBook x360,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,Windows 10,1.28,1700.0,1,0,165.6321180513006,Intel Core i5,0,256,Intel,7.438383530044307
881,892,HP,Pavilion x360,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,Windows 10,2.3,684.8,1,0,100.45466986113651,Intel Core i5,500,0,Intel,6.529126824827532
882,893,Asus,VivoBook L402NA,Notebook,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,Windows 10,1.65,348.0,0,0,111.1413368676404,Other Intel Processor,0,0,Intel,5.8522024797744745
883,894,Lenovo,IdeaPad 510-15ISK,Notebook,Intel Core i7 6500U 2.5GHz,8,Nvidia GeForce 940MX,Windows 10,2.2,669.0,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,6.505784060128229
884,895,Dell,Inspiron 3552,Notebook,Intel Pentium Quad Core N3710 1.6GHz,4,Intel HD Graphics,Windows 10,2.2,369.0,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,5.910796644040527
885,896,HP,EliteBook x360,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,Windows 10,1.28,1799.0,1,0,165.6321180513006,Intel Core i5,0,256,Intel,7.4949862339505335
886,897,Dell,Vostro 3568,Notebook,Intel Core i3 6006U 2.0GHz,4,AMD Radeon R5 M420X,Linux,2.18,455.7,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,6.121834698269837
887,898,Asus,Rog GL753VD-GC082T,Gaming,Intel Core i5 7300HQ 2.5GHz,12,Nvidia GeForce GTX 1050,Windows 10,2.2,1369.9,0,0,127.33567457123111,Intel Core i5,1000,128,Nvidia,7.222493023457344
888,899,Acer,Chromebook C731-C78G,Netbook,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,Chrome OS,1.25,297.0,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,5.6937321388027
889,900,Lenovo,IdeaPad 110-17ACL,Notebook,AMD A4-Series 7210 2.2GHz,4,AMD Radeon R3,Windows 10,2.8,379.0,0,0,106.11306214269258,AMD Processor,500,0,AMD,5.937536205082426
890,901,HP,Probook 640,Notebook,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,Windows 10,1.95,1265.0,0,0,157.3505121487356,Intel Core i5,0,128,Intel,7.142827401161621
891,902,HP,Envy x360,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,Windows 10,1.42,1399.0,1,0,276.053530085501,Intel Core i7,0,256,Intel,7.243512974665482
892,903,Samsung,Notebook 9,Ultrabook,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,Windows 10,1.17,1699.0,0,0,146.86047800548656,Intel Core i7,0,256,Intel,7.4377951216719325
893,904,Lenovo,ThinkPad T470s,Ultrabook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,1.32,1799.0,0,1,157.3505121487356,Intel Core i5,0,256,Intel,7.4949862339505335
894,905,MSI,GS73VR Stealth,Gaming,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 1060,Windows 10,2.43,2649.0,0,1,254.67134914246222,Intel Core i7,2000,512,Nvidia,7.88193748927207
895,906,Toshiba,Portege X30-D-10V,Notebook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,1.05,1475.0,0,0,165.6321180513006,Intel Core i5,0,256,Intel,7.29641326877392
896,908,Dell,Inspiron 7567,Gaming,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050Ti,Linux,2.62,929.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,6.834108738813838
897,909,HP,ProBook 450,Notebook,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce 930MX,Windows 10,2.04,900.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,6.802394763324311
898,910,Dell,Vostro 3568,Notebook,Intel Core i3 6006U 2.0GHz,4,AMD Radeon R5 M420X,Windows 10,2.18,614.0,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,6.419994928147142
899,911,Dell,Latitude 5580,Notebook,Intel Core i5 7300U 2.6GHz,8,Intel HD Graphics 620,Windows 10,1.9,935.0,0,0,141.21199808219862,Intel Core i5,500,0,Intel,6.840546529288687
900,912,Dell,XPS 13,2 in 1 Convertible,Intel Core i7 7Y75 1.3GHz,8,Intel HD Graphics 615,Windows 10,1.24,2013.1,1,0,276.053530085501,Intel Core i7,0,512,Intel,7.607431101504782
901,913,Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,Intel Core i7 6820HK 2.7GHz,32,Nvidia GeForce GTX 980M,Windows 10,3.58,1279.0,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,7.153833801578843
902,914,Dell,XPS 13,2 in 1 Convertible,Intel Core i7 7Y75 1.3GHz,16,Intel HD Graphics 615,Windows 10,1.22,1649.0,1,0,165.6321180513006,Intel Core i7,0,256,Intel,7.407924322559599
903,915,Lenovo,ThinkPad X1,Ultrabook,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,Windows 10,1.13,2049.0,0,1,157.3505121487356,Intel Core i7,0,0,Intel,7.6251071482389
904,916,Lenovo,ThinkPad T570,Notebook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,1.95,1962.99,0,1,141.21199808219862,Intel Core i5,0,512,Intel,7.582224100019981
905,917,LG,Gram 15Z970,Ultrabook,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,Windows 10,1.08,2099.0,1,1,141.21199808219862,Intel Core i7,0,512,Intel,7.649216319820633
906,918,HP,Elitebook 820,Netbook,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,Windows 10,1.26,1483.0,0,0,176.23257360658386,Intel Core i7,0,512,Intel,7.301822342137932
907,919,Acer,Chromebook CB5-571-C1DZ,Notebook,Intel Celeron Dual Core 3205U 1.5GHz,4,Intel HD Graphics,Chrome OS,2.20,359.0,0,1,141.21199808219862,Other Intel Processor,0,0,Intel,5.883322388488279
908,920,Lenovo,IdeaPad Y700-15ISK,Notebook,Intel Core i5 6300HQ 2.3GHz,8,Nvidia GeForce GTX 960M,Windows 10,2.6,789.0,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,6.670766320845874
909,922,LG,Gram 14Z970,Ultrabook,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,Windows 10,0.98,1899.0,1,1,157.3505121487356,Intel Core i7,0,512,Intel,7.549082710812286
910,923,Dell,Latitude 5480,Notebook,Intel Core i5 7440HQ 2.8GHz,8,Intel HD Graphics 620,Windows 10,1.6,1205.0,0,0,157.3505121487356,Intel Core i5,0,256,Intel,7.094234845924755
911,924,HP,Elitebook Folio,Ultrabook,Intel Core M 6Y75 1.2GHz,8,Intel HD Graphics 515,Windows 10,1.09,3100.0,1,0,352.4651472131677,Other Intel Processor,0,240,Intel,8.039157390473237
912,925,Lenovo,IdeaPad 510-15IKB,Notebook,Intel Core i7 7500U 2.7GHz,6,Nvidia GeForce 940MX,Windows 10,2.2,789.0,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,6.670766320845874
913,926,HP,ProBook 450,Notebook,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce 930MX,Windows 10,2.04,1018.99,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,6.926567219631883
914,927,Acer,Aspire E5-575,Notebook,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,Windows 10,2.4,499.0,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,6.212606095751519
915,928,Lenovo,ThinkPad 13,Notebook,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,Windows 10,1.44,881.0,0,0,165.6321180513006,Intel Core i5,0,128,Intel,6.78105762593618
916,930,HP,Probook 430,Notebook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,1.49,960.0,0,0,165.6321180513006,Intel Core i5,0,256,Intel,6.866933284461882
917,931,MSI,GE72VR 6RF,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,1599.0,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,7.377133712833954
918,932,Dell,Inspiron 7567,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.6,1349.0,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,7.207118856207756
919,933,MSI,GL62M 7RD,Gaming,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,Windows 10,2.2,1119.91,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,7.021003603917475
920,934,Dell,Vostro 3568,Notebook,Intel Core i5 7200U 2.5GHz,4,AMD Radeon R5 M420,Windows 10,2.18,684.99,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,6.52940423961552
921,935,HP,EliteBook 850,Ultrabook,Intel Core i7 6500U 2.5GHz,8,AMD Radeon R7 M365X,Windows 10,1.84,1296.99,0,0,141.21199808219862,Intel Core i7,0,256,AMD,7.16780147418649
922,936,HP,Envy 13-AB077cl,Ultrabook,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,Windows 10,1.39,1149.0,1,0,276.053530085501,Intel Core i7,0,256,Intel,7.046647277848756
923,937,Toshiba,Tecra Z50-C-140,Notebook,Intel Core i7 6600U 2.6GHz,16,Nvidia GeForce 930M,Windows 10,2.4,1975.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,7.5883236773352225
924,938,Lenovo,ThinkPad Yoga,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,1.37,1825.0,1,1,165.6321180513006,Intel Core i5,0,512,Intel,7.509335266016592
925,939,Dell,Latitude 3580,Notebook,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,Windows 10,1.95,729.9,0,0,100.45466986113651,Intel Core i5,500,0,Intel,6.592907538457586
926,940,Lenovo,Thinkpad X270,Ultrabook,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,Windows 10,1.36,1650.0,0,1,176.23257360658386,Intel Core i7,0,256,Intel,7.408530566894626
